27;Sauvignon Blanc;2;1;SE2;07.01.00 00:00
27;Merlot;3;1;NC2;12.01.00 00:00
27;Riesling;3;1;NC2;12.01.00 00:00
27;Blanc de Blanc Brut;2;1;NC3;15.01.00 00:00
27;Merlot;1;1;MC3;25.01.00 00:00
28;Zinfandel Blanc de Noir;2;1;SE2;26.01.00 00:00
28;Zinfandel Blanc de Noir;3;1;MW2;21.01.00 00:00
28;Chablis;3;1;MW3;07.01.00 00:00
29;Chablis;1;1;NE3;30.01.00 00:00
29;Chardonnay;3;1;ME1;19.01.00 00:00
30;Zinfandel Blanc;2;1;NE2;02.01.00 00:00
30;Zinfandel Blanc de Noir;4;1;NC1;06.01.00 00:00
30;Zinfandel Blanc de Noir;3;1;NC2;07.01.00 00:00
31;Cabernet Sauvignon;3;1;SE1;05.01.00 00:00
31;Brut--Reserve;1;1;MW1;02.01.00 00:00
31;Zinfandel Blanc;4;1;SW2;28.01.00 00:00
31;Chablis;2;1;SW2;17.01.00 00:00
31;Chablis;5;1;NC2;06.01.00 00:00
31;Sauvignon Blanc;3;1;NC3;22.01.00 00:00
32;Blanc de Blanc Brut;3;1;SW1;09.01.00 00:00
33;Riesling;3;1;NE1;25.01.00 00:00
33;Zinfandel Blanc;4;1;NE2;15.01.00 00:00
33;Chardonnay;3;1;NW1;18.01.00 00:00
34;Riesling;1;1;NC2;29.01.00 00:00
34;Zinfandel Blanc de Noir;5;1;MC1;05.01.00 00:00
35;Merlot;4;1;NE1;31.01.00 00:00
35;Brut--Reserve;3;1;NW2;27.01.00 00:00
35;Zinfandel Blanc;2;1;SW4;12.01.00 00:00
35;Brut--Reserve;3;1;NC1;06.01.00 00:00
35;Chardonnay;3;1;NC3;31.01.00 00:00
36;Chablis;3;1;ME1;06.01.00 00:00
36;Chardonnay;2;1;ME2;06.01.00 00:00
36;Blanc de Blanc Brut;3;1;SW2;18.01.00 00:00
36;Merlot;2;1;SW2;04.01.00 00:00
36;Sauvignon Blanc;2;1;SW3;13.01.00 00:00
36;Zinfandel Blanc;3;1;NC2;25.01.00 00:00
36;Sauvignon Blanc;5;1;MC1;26.01.00 00:00
36;Cabernet Sauvignon;4;1;MC2;30.01.00 00:00
37;Merlot;2;1;NW2;13.01.00 00:00
37;Riesling;3;1;NW2;24.01.00 00:00
38;Merlot;4;1;NE1;11.01.00 00:00
38;Blanc de Blanc Brut;2;1;SE3;07.01.00 00:00
38;Riesling;4;1;NW2;19.01.00 00:00
38;Claret;3;1;MW2;16.01.00 00:00
38;Cabernet Sauvignon;4;1;NC3;10.01.00 00:00
38;Sauvignon Blanc;1;1;NC3;27.01.00 00:00
39;Zinfandel Blanc de Noir;4;1;NW3;02.01.00 00:00
39;Chablis;2;1;MW3;09.01.00 00:00
39;Sauvignon Blanc;2;1;SW1;11.01.00 00:00
39;Merlot;5;1;NC3;26.01.00 00:00
39;Cabernet Sauvignon;2;1;MC2;30.01.00 00:00
39;Zinfandel Blanc de Noir;2;1;MC3;15.01.00 00:00
40;Claret;1;1;NE3;19.01.00 00:00
40;Merlot;4;1;ME2;13.01.00 00:00
40;Riesling;5;1;SE2;30.01.00 00:00
40;Merlot;3;1;NW2;24.01.00 00:00
40;Cabernet Sauvignon;2;1;NW3;22.01.00 00:00
40;Merlot;3;1;SW2;20.01.00 00:00
40;Pinot Noir;2;1;SW3;19.01.00 00:00
40;Chablis;4;1;SW3;02.01.00 00:00
40;Chablis;1;1;SW4;23.01.00 00:00
40;Cabernet Sauvignon;1;1;MC2;12.01.00 00:00
41;Zinfandel Blanc;1;1;NE2;21.01.00 00:00
41;Pinot Noir;2;1;ME2;05.01.00 00:00
41;Zinfandel Blanc de Noir;5;1;NW3;20.01.00 00:00
41;Pinot Noir;1;1;NW3;30.01.00 00:00
41;Merlot;1;1;MW2;10.01.00 00:00
41;Cabernet Sauvignon;2;1;SW4;31.01.00 00:00
41;Pinot Noir;4;1;NC1;26.01.00 00:00
41;Sauvignon Blanc;3;1;NC2;26.01.00 00:00
41;Pinot Noir;4;1;NC3;24.01.00 00:00
41;Riesling;3;1;NC3;23.01.00 00:00
41;Zinfandel Blanc;3;0;NC3;01.01.00 00:00
42;Zinfandel Blanc de Noir;4;0;NE2;01.01.00 00:00
42;Brut--Reserve;3;1;NE2;28.01.00 00:00
42;Blanc de Blanc Brut;5;1;NW1;12.01.00 00:00
42;Cabernet Sauvignon;5;1;MW3;10.01.00 00:00
42;Chardonnay;4;1;SW2;18.01.00 00:00
42;Chablis;2;1;NC2;12.01.00 00:00
42;Zinfandel Blanc;4;1;MC1;03.01.00 00:00
43;Blanc de Blanc Brut;2;1;NE1;28.01.00 00:00
43;Riesling;3;1;ME1;25.01.00 00:00
43;Riesling;2;0;MW3;01.01.00 00:00
43;Pinot Noir;3;1;SW2;23.01.00 00:00
43;Merlot;1;1;SW4;09.01.00 00:00
44;Riesling;4;1;NE3;23.01.00 00:00
44;Zinfandel Blanc;3;1;SE3;11.01.00 00:00
44;Cabernet Sauvignon;2;1;SW3;08.01.00 00:00
45;Pinot Noir;2;1;SE2;26.01.00 00:00
45;Merlot;4;1;SW2;30.01.00 00:00
46;Chardonnay;5;1;MW1;21.01.00 00:00
46;Brut--Reserve;3;1;SW1;03.01.00 00:00
46;Riesling;2;1;NC1;17.01.00 00:00
46;Zinfandel Blanc de Noir;5;1;NC2;16.01.00 00:00
46;Riesling;4;1;NC2;08.01.00 00:00
46;Chardonnay;4;1;MC1;26.01.00 00:00
47;Blanc de Blanc Brut;2;1;NW2;28.01.00 00:00
47;Cabernet Sauvignon;2;1;SW1;08.01.00 00:00
47;Claret;5;1;NC2;23.01.00 00:00
47;Zinfandel Blanc;4;1;MC2;14.01.00 00:00
48;Pinot Noir;4;1;NW2;24.01.00 00:00
48;Zinfandel Blanc;2;1;SW1;09.01.00 00:00
48;Cabernet Sauvignon;5;1;MC3;07.01.00 00:00
49;Zinfandel Blanc;3;1;NE3;17.01.00 00:00
49;Brut--Reserve;4;1;SW1;10.01.00 00:00
49;Riesling;3;0;MC1;01.01.00 00:00
49;Brut--Reserve;5;1;MC3;26.01.00 00:00
49;Brut--Reserve;4;1;MC3;28.01.00 00:00
50;Blanc de Blanc Brut;3;1;NE2;29.01.00 00:00
50;Blanc de Blanc Brut;2;1;SW3;15.01.00 00:00
50;Claret;3;1;SW3;13.01.00 00:00
50;Chardonnay;3;1;NC2;13.01.00 00:00
50;Sauvignon Blanc;2;1;MC1;15.01.00 00:00
50;Brut--Reserve;2;1;MC3;10.01.00 00:00
51;Pinot Noir;2;1;MW3;27.01.00 00:00
51;Zinfandel Blanc;3;1;MC1;30.01.00 00:00
52;Blanc de Blanc Brut;5;1;NE2;25.01.00 00:00
52;Merlot;4;1;NE2;15.01.00 00:00
52;Sauvignon Blanc;2;1;NE2;24.01.00 00:00
52;Blanc de Blanc Brut;3;1;ME1;08.01.00 00:00
52;Brut--Reserve;4;1;NW3;04.01.00 00:00
52;Pinot Noir;1;1;SW1;06.01.00 00:00
52;Blanc de Blanc Brut;1;1;SW2;04.01.00 00:00
52;Blanc de Blanc Brut;5;1;MC3;23.01.00 00:00
53;Claret;5;1;SE2;20.01.00 00:00
53;Chardonnay;2;1;SE3;11.01.00 00:00
53;Riesling;1;1;MC2;14.01.00 00:00
54;Riesling;5;1;ME2;08.01.00 00:00
54;Riesling;5;1;SE3;08.01.00 00:00
54;Cabernet Sauvignon;2;1;NW3;18.01.00 00:00
54;Pinot Noir;2;1;MW2;18.01.00 00:00
54;Merlot;3;1;NC2;27.01.00 00:00
55;Riesling;2;1;NE3;27.01.00 00:00
55;Brut--Reserve;4;1;SW2;16.01.00 00:00
55;Merlot;5;1;MC3;17.01.00 00:00
56;Cabernet Sauvignon;2;1;NE3;11.01.00 00:00
56;Brut--Reserve;2;1;SW4;12.01.00 00:00
56;Riesling;2;1;NC2;29.01.00 00:00
57;Zinfandel Blanc;1;1;SE1;10.01.00 00:00
57;Pinot Noir;3;1;NW2;11.01.00 00:00
57;Claret;4;1;MW1;12.01.00 00:00
57;Zinfandel Blanc de Noir;2;1;MC1;04.01.00 00:00
58;Cabernet Sauvignon;3;1;SE2;08.01.00 00:00
58;Cabernet Sauvignon;4;1;SE3;15.01.00 00:00
58;Brut--Reserve;2;1;MW2;31.01.00 00:00
58;Merlot;2;1;MW2;22.01.00 00:00
58;Zinfandel Blanc;3;1;MW2;27.01.00 00:00
58;Riesling;4;0;SW1;01.01.00 00:00
58;Zinfandel Blanc de Noir;2;1;MC1;14.01.00 00:00
58;Merlot;5;1;MC1;27.01.00 00:00
58;Chablis;3;1;MC2;29.01.00 00:00
59;Zinfandel Blanc;2;1;NE2;22.01.00 00:00
59;Zinfandel Blanc de Noir;3;1;NE3;25.01.00 00:00
59;Zinfandel Blanc;4;1;ME2;17.01.00 00:00
59;Merlot;3;1;SE1;21.01.00 00:00
59;Chablis;4;1;SE2;05.01.00 00:00
59;Zinfandel Blanc de Noir;1;1;SW2;04.01.00 00:00
59;Zinfandel Blanc de Noir;4;1;NC3;20.01.00 00:00
59;Riesling;4;1;MC2;02.01.00 00:00
60;Chablis;4;1;NE1;12.01.00 00:00
60;Riesling;4;1;SE1;16.01.00 00:00
60;Blanc de Blanc Brut;2;1;NW1;03.01.00 00:00
60;Blanc de Blanc Brut;5;1;NC2;25.01.00 00:00
60;Chablis;2;1;NC2;03.01.00 00:00
60;Blanc de Blanc Brut;4;1;MC1;21.01.00 00:00
60;Claret;3;1;MC2;26.01.00 00:00
61;Pinot Noir;2;1;NW2;23.01.00 00:00
61;Zinfandel Blanc de Noir;1;1;MW2;05.01.00 00:00
61;Claret;1;1;MW2;12.01.00 00:00
61;Merlot;1;1;MC2;27.01.00 00:00
61;Chablis;4;1;MC2;04.01.00 00:00
62;Blanc de Blanc Brut;3;1;NE1;28.01.00 00:00
62;Claret;4;1;SE2;03.01.00 00:00
62;Claret;2;1;SE2;04.01.00 00:00
62;Chardonnay;2;1;SE2;09.01.00 00:00
62;Riesling;4;1;MW2;12.01.00 00:00
62;Blanc de Blanc Brut;4;1;MC1;23.01.00 00:00
62;Claret;4;1;MC3;06.01.00 00:00
63;Merlot;3;1;ME1;21.01.00 00:00
63;Sauvignon Blanc;1;1;ME2;11.01.00 00:00
63;Sauvignon Blanc;3;1;SE3;16.01.00 00:00
63;Chardonnay;5;1;NW1;23.01.00 00:00
63;Brut--Reserve;5;1;MW3;22.01.00 00:00
63;Zinfandel Blanc;2;1;SW3;05.01.00 00:00
63;Brut--Reserve;3;1;NC2;16.01.00 00:00
63;Blanc de Blanc Brut;5;1;NC3;09.01.00 00:00
64;Zinfandel Blanc de Noir;3;1;NW3;23.01.00 00:00
64;Sauvignon Blanc;1;1;MW1;10.01.00 00:00
64;Blanc de Blanc Brut;1;1;MW2;24.01.00 00:00
64;Zinfandel Blanc de Noir;4;1;MW3;27.01.00 00:00
64;Zinfandel Blanc de Noir;4;1;SW1;28.01.00 00:00
64;Blanc de Blanc Brut;3;1;NC2;28.01.00 00:00
64;Chablis;3;1;NC2;24.01.00 00:00
65;Claret;4;1;SE1;24.01.00 00:00
65;Sauvignon Blanc;5;1;SE2;07.01.00 00:00
65;Zinfandel Blanc de Noir;3;1;MW1;27.01.00 00:00
65;Blanc de Blanc Brut;2;1;MW1;23.01.00 00:00
65;Pinot Noir;1;1;SW1;12.01.00 00:00
66;Merlot;2;1;NE3;31.01.00 00:00
66;Zinfandel Blanc;3;1;SE3;15.01.00 00:00
66;Blanc de Blanc Brut;2;1;NW3;22.01.00 00:00
66;Merlot;5;1;NW3;02.01.00 00:00
66;Zinfandel Blanc de Noir;1;1;MW3;09.01.00 00:00
66;Chardonnay;2;1;SW2;08.01.00 00:00
66;Cabernet Sauvignon;1;1;NC1;12.01.00 00:00
66;Brut--Reserve;4;1;MC2;05.01.00 00:00
67;Riesling;4;1;SW1;04.01.00 00:00
67;Blanc de Blanc Brut;2;1;NC2;16.01.00 00:00
67;Cabernet Sauvignon;4;1;MC1;09.01.00 00:00
67;Riesling;4;1;MC2;21.01.00 00:00
68;Merlot;3;0;SE1;01.01.00 00:00
68;Brut--Reserve;3;1;NW3;14.01.00 00:00
68;Claret;5;1;MW1;21.01.00 00:00
69;Sauvignon Blanc;3;1;NC1;24.01.00 00:00
69;Riesling;5;1;NC3;02.01.00 00:00
69;Pinot Noir;2;1;MC1;28.01.00 00:00
70;Chablis;2;1;NE1;05.01.00 00:00
70;Sauvignon Blanc;2;1;MW1;18.01.00 00:00
70;Cabernet Sauvignon;5;1;SW4;27.01.00 00:00
70;Cabernet Sauvignon;3;1;NC2;24.01.00 00:00
70;Pinot Noir;4;1;MC2;21.01.00 00:00
71;Riesling;4;1;NE1;04.01.00 00:00
71;Chardonnay;1;0;ME1;01.01.00 00:00
71;Sauvignon Blanc;3;1;MW1;29.01.00 00:00
71;Merlot;1;1;SW3;16.01.00 00:00
72;Sauvignon Blanc;2;1;NE2;24.01.00 00:00
72;Claret;1;1;ME2;21.01.00 00:00
72;Pinot Noir;1;1;SE1;15.01.00 00:00
72;Cabernet Sauvignon;4;1;MC2;23.01.00 00:00
73;Zinfandel Blanc de Noir;3;1;NE1;30.01.00 00:00
73;Zinfandel Blanc;5;1;MW2;28.01.00 00:00
73;Sauvignon Blanc;2;1;SW3;04.01.00 00:00
73;Cabernet Sauvignon;3;1;SW4;13.01.00 00:00
73;Merlot;1;1;MC3;09.01.00 00:00
74;Zinfandel Blanc;2;0;NE1;01.01.00 00:00
74;Brut--Reserve;5;1;ME1;22.01.00 00:00
74;Cabernet Sauvignon;2;1;SW3;08.01.00 00:00
74;Blanc de Blanc Brut;1;1;NC3;12.01.00 00:00
74;Sauvignon Blanc;4;1;MC2;04.01.00 00:00
75;Claret;3;1;SE1;14.01.00 00:00
75;Zinfandel Blanc;3;1;MW3;04.01.00 00:00
75;Claret;2;1;NC1;18.01.00 00:00
75;Zinfandel Blanc;2;1;NC2;20.01.00 00:00
75;Pinot Noir;4;1;NC3;06.01.00 00:00
76;Brut--Reserve;4;1;NW3;16.01.00 00:00
76;Blanc de Blanc Brut;3;1;MW3;14.01.00 00:00
76;Cabernet Sauvignon;3;1;SW1;23.01.00 00:00
76;Cabernet Sauvignon;4;1;SW2;16.01.00 00:00
76;Brut--Reserve;4;0;SW3;01.01.00 00:00
76;Pinot Noir;3;1;NC2;12.01.00 00:00
77;Zinfandel Blanc de Noir;3;1;NE2;30.01.00 00:00
77;Chablis;2;1;SE2;13.01.00 00:00
77;Chablis;1;1;NC1;10.01.00 00:00
77;Brut--Reserve;2;1;MC2;02.01.00 00:00
77;Cabernet Sauvignon;3;1;MC3;09.01.00 00:00
78;Blanc de Blanc Brut;1;1;NE3;23.01.00 00:00
78;Merlot;3;1;NE3;23.01.00 00:00
78;Zinfandel Blanc;5;1;NE3;05.01.00 00:00
78;Cabernet Sauvignon;2;1;SE3;29.01.00 00:00
78;Cabernet Sauvignon;4;1;NW1;10.01.00 00:00
78;Chardonnay;4;1;NW2;03.01.00 00:00
78;Merlot;4;1;NW3;26.01.00 00:00
78;Chablis;1;1;MW3;31.01.00 00:00
78;Zinfandel Blanc de Noir;4;1;SW4;16.01.00 00:00
78;Chardonnay;4;1;MC2;24.01.00 00:00
79;Zinfandel Blanc de Noir;2;1;MW3;22.01.00 00:00
79;Brut--Reserve;3;1;SW1;06.01.00 00:00
80;Zinfandel Blanc de Noir;2;1;NW2;20.01.00 00:00
80;Brut--Reserve;1;1;MW2;11.01.00 00:00
80;Chardonnay;1;1;SW1;03.01.00 00:00
81;Chablis;3;1;NE1;16.01.00 00:00
81;Pinot Noir;3;1;MW1;12.01.00 00:00
82;Claret;4;1;NW1;24.01.00 00:00
82;Chablis;3;0;SW2;01.01.00 00:00
82;Cabernet Sauvignon;4;1;SW3;12.01.00 00:00
82;Pinot Noir;2;1;SW3;05.01.00 00:00
83;Riesling;2;1;NE2;12.01.00 00:00
83;Chablis;5;1;MC1;13.01.00 00:00
84;Blanc de Blanc Brut;4;1;SW1;12.01.00 00:00
84;Pinot Noir;4;1;SW1;14.01.00 00:00
84;Merlot;2;1;SW2;02.01.00 00:00
84;Claret;4;1;SW3;22.01.00 00:00
84;Zinfandel Blanc;3;1;SW4;13.01.00 00:00
84;Brut--Reserve;5;1;NC1;21.01.00 00:00
84;Zinfandel Blanc de Noir;4;1;NC2;22.01.00 00:00
84;Pinot Noir;3;1;MC2;02.01.00 00:00
85;Riesling;4;1;ME2;02.01.00 00:00
85;Zinfandel Blanc de Noir;4;1;NW2;24.01.00 00:00
85;Zinfandel Blanc de Noir;1;1;NW3;28.01.00 00:00
85;Riesling;2;1;MW1;22.01.00 00:00
85;Pinot Noir;2;1;SW2;10.01.00 00:00
85;Claret;1;1;SW2;26.01.00 00:00
85;Brut--Reserve;1;1;SW3;15.01.00 00:00
86;Chablis;4;1;NW2;18.01.00 00:00
86;Zinfandel Blanc de Noir;4;1;MW1;09.01.00 00:00
86;Claret;4;1;MW1;18.01.00 00:00
86;Sauvignon Blanc;3;1;MW2;27.01.00 00:00
87;Cabernet Sauvignon;2;1;ME1;17.01.00 00:00
87;Brut--Reserve;3;1;MW2;24.01.00 00:00
87;Brut--Reserve;1;1;NC3;18.01.00 00:00
87;Brut--Reserve;1;1;MC1;22.01.00 00:00
87;Merlot;2;1;MC2;27.01.00 00:00
87;Cabernet Sauvignon;4;1;MC3;20.01.00 00:00
88;Claret;1;1;SE3;09.01.00 00:00
88;Pinot Noir;3;1;MC1;29.01.00 00:00
89;Merlot;1;1;ME2;13.01.00 00:00
89;Zinfandel Blanc;1;1;NW1;09.01.00 00:00
90;Zinfandel Blanc de Noir;3;1;NE2;25.01.00 00:00
90;Merlot;4;1;SW1;09.01.00 00:00
90;Chablis;3;1;SW2;20.01.00 00:00
90;Blanc de Blanc Brut;5;1;NC1;14.01.00 00:00
90;Chablis;4;1;NC2;06.01.00 00:00
90;Blanc de Blanc Brut;1;1;MC2;27.01.00 00:00
91;Pinot Noir;3;1;NW3;12.01.00 00:00
91;Claret;3;1;SW4;05.01.00 00:00
91;Sauvignon Blanc;3;1;SW4;28.01.00 00:00
91;Chardonnay;2;1;NC1;07.01.00 00:00
91;Riesling;2;1;NC2;26.01.00 00:00
91;Chablis;5;1;MC1;25.01.00 00:00
91;Claret;4;1;MC2;15.01.00 00:00
92;Zinfandel Blanc de Noir;3;1;MW2;29.01.00 00:00
92;Chablis;1;0;SW4;01.01.00 00:00
93;Cabernet Sauvignon;2;1;ME1;02.01.00 00:00
93;Pinot Noir;4;1;SE1;13.01.00 00:00
93;Cabernet Sauvignon;2;1;NW3;30.01.00 00:00
93;Zinfandel Blanc de Noir;1;1;MW2;08.01.00 00:00
93;Zinfandel Blanc de Noir;4;1;MW3;17.01.00 00:00
93;Sauvignon Blanc;2;1;SW3;14.01.00 00:00
93;Sauvignon Blanc;5;1;SW4;25.01.00 00:00
93;Claret;4;1;NC2;26.01.00 00:00
93;Zinfandel Blanc;2;1;NC2;10.01.00 00:00
93;Zinfandel Blanc;1;1;MC2;14.01.00 00:00
94;Riesling;3;1;NE2;09.01.00 00:00
94;Zinfandel Blanc;4;1;SW3;14.01.00 00:00
94;Zinfandel Blanc de Noir;3;1;MC2;06.01.00 00:00
95;Zinfandel Blanc de Noir;3;1;NE3;19.01.00 00:00
95;Sauvignon Blanc;5;1;NC1;15.01.00 00:00
95;Pinot Noir;4;1;MC1;22.01.00 00:00
96;Pinot Noir;1;1;ME1;27.01.00 00:00
96;Chardonnay;1;1;MW2;13.01.00 00:00
96;Chardonnay;2;1;MW3;02.01.00 00:00
96;Brut--Reserve;4;0;SW1;01.01.00 00:00
96;Sauvignon Blanc;2;1;SW3;24.01.00 00:00
96;Brut--Reserve;5;1;NC2;29.01.00 00:00
96;Merlot;3;1;MC3;12.01.00 00:00
97;Claret;3;1;ME2;26.01.00 00:00
97;Claret;2;1;SW1;10.01.00 00:00
97;Chardonnay;2;1;SW1;29.01.00 00:00
97;Zinfandel Blanc de Noir;3;1;NC3;18.01.00 00:00
98;Chablis;2;1;NE2;19.01.00 00:00
98;Brut--Reserve;4;1;NE3;11.01.00 00:00
98;Chablis;4;1;NC3;20.01.00 00:00
98;Riesling;3;1;MC1;18.01.00 00:00
98;Riesling;1;1;MC2;24.01.00 00:00
99;Zinfandel Blanc de Noir;5;1;NW2;07.01.00 00:00
99;Chardonnay;3;1;SW1;20.01.00 00:00
99;Blanc de Blanc Brut;1;1;NC1;20.01.00 00:00
99;Claret;1;1;NC2;25.01.00 00:00
99;Cabernet Sauvignon;5;1;NC3;02.01.00 00:00
99;Riesling;4;1;MC1;12.01.00 00:00
100;Riesling;2;1;NE3;30.01.00 00:00
100;Chardonnay;3;1;SE1;12.01.00 00:00
