3;Monitor;2494;2
3;Software (Anwendung);11777;9
4;Software (Anwendung);11397;9
4;Software (Anwendung);9154;9
4;Software (Anwendung);3602;9
4;Festplatte;10798;1
4;Festplatte;3602;1
4;Software (Anwendung);11987;9
4;Grafikkarten;11797;6
4;Software (Anwendung);10798;9
4;Festplatte;11397;1
4;Drucker;6756;4
4;Software (Anwendung);8442;9
4;Software (Anwendung);8442;9
4;Monitor;11987;2
4;Drucker;7421;4
4;Software (Anwendung);10430;9
4;Grafikkarten;11797;6
4;Software (Betriebssystem);10798;8
4;Software (Anwendung);8442;9
4;Festplatte;11397;1
4;Software (Anwendung);11797;9
4;Software (Anwendung);11987;9
4;Software (Anwendung);8442;9
4;Software (Anwendung);11397;9
4;Software (Anwendung);10430;9
4;Mainboard;9154;7
4;Monitor;7990;2
4;Grafikkarten;7421;6
4;Software (Anwendung);7990;9
4;Drucker;8828;4
4;Software (Anwendung);10430;9
4;Software (Anwendung);10430;9
4;Software (Anwendung);10798;9
4;Software (Anwendung);10798;9
4;Software (Anwendung);11797;9
4;Software (Betriebssystem);11797;8
4;Software (Betriebssystem);6716;8
4;Software (Anwendung);9154;9
4;Software (Anwendung);8828;9
4;Software (Anwendung);8442;9
4;Monitor;9154;2
4;Software (Anwendung);11397;9
4;Drucker;6716;4
4;Software (Betriebssystem);8442;8
4;Grafikkarten;7990;6
4;Software (Anwendung);11797;9
4;Software (Anwendung);11987;9
4;Software (Anwendung);8828;9
4;Monitor;11987;2
4;Software (Anwendung);11397;9
4;Software (Anwendung);11987;9
4;Software (Betriebssystem);8442;8
4;Software (Anwendung);8442;9
4;Software (Anwendung);11987;9
4;Software (Anwendung);3602;9
4;Software (Anwendung);7421;9
4;Software (Anwendung);11397;9
4;Software (Anwendung);10430;9
4;Software (Anwendung);10798;9
4;Software (Anwendung);6716;9
4;Software (Anwendung);9993;9
4;Software (Anwendung);11987;9
4;Festplatte;9154;1
4;Monitor;9154;2
4;Mainboard;7421;7
4;Monitor;9154;2
4;Software (Anwendung);9993;9
4;Software (Anwendung);6756;9
4;Drucker;9993;4
5;Software (Betriebssystem);4703;8
5;Software (Anwendung);10618;9
5;Software (Anwendung);6506;9
5;Software (Anwendung);10618;9
5;Grafikkarten;6478;6
5;Software (Anwendung);7361;9
5;Monitor;3635;2
5;Mainboard;6854;7
5;Grafikkarten;6854;6
5;Software (Anwendung);6081;9
5;Software (Anwendung);7049;9
5;Software (Anwendung);2210;9
5;Drucker;2946;4
5;Festplatte;3635;1
5;Software (Anwendung);4703;9
5;Software (Anwendung);9641;9
5;Drucker;13238;4
5;Software (Anwendung);6478;9
5;Monitor;6878;2
5;Festplatte;6226;1
5;Mainboard;6878;7
5;Festplatte;2630;1
5;Software (Anwendung);2946;9
5;Software (Anwendung);2210;9
5;Monitor;6081;2
5;Software (Anwendung);13238;9
5;Monitor;4703;2
5;Monitor;6478;2
5;Software (Anwendung);6506;9
5;Monitor;1881;2
5;Software (Anwendung);3635;9
5;Software (Anwendung);6506;9
5;Software (Anwendung);2630;9
5;Software (Anwendung);4703;9
5;Software (Anwendung);7361;9
5;Software (Anwendung);6854;9
5;Monitor;6226;2
5;Software (Anwendung);1881;9
5;Drucker;1881;4
5;Monitor;6854;2
5;Software (Anwendung);6878;9
5;Monitor;7049;2
5;Software (Anwendung);13238;9
5;Drucker;7361;4
5;Software (Anwendung);10618;9
5;Drucker;2210;4
5;Software (Anwendung);6878;9
5;Software (Anwendung);2630;9
5;Software (Anwendung);9641;9
5;Software (Betriebssystem);10618;8
5;Software (Anwendung);7361;9
5;Software (Anwendung);3635;9
5;Monitor;2946;2
5;Software (Anwendung);6854;9
5;Software (Anwendung);7361;9
5;Monitor;10618;2
5;Software (Anwendung);6854;9
5;Software (Anwendung);10618;9
5;Monitor;4703;2
5;Software (Betriebssystem);7049;8
5;Software (Anwendung);7049;9
5;Software (Anwendung);2946;9
5;Software (Anwendung);6854;9
5;Software (Anwendung);3635;9
5;Drucker;2946;4
5;Software (Anwendung);2210;9
5;Software (Anwendung);2630;9
5;Software (Anwendung);7049;9
5;Software (Anwendung);1881;9
5;Monitor;2630;2
5;Grafikkarten;10618;6
5;Drucker;2630;4
5;Software (Anwendung);1014;9
5;Software (Betriebssystem);6506;8
5;Software (Anwendung);13166;9
5;Grafikkarten;6878;6
5;Software (Anwendung);6506;9
5;Festplatte;6854;1
5;Monitor;3635;2
5;Software (Anwendung);13166;9
5;Software (Anwendung);6226;9
6;Drucker;4390;4
6;Software (Anwendung);5958;9
6;Monitor;9090;2
6;Software (Anwendung);5958;9
6;Software (Anwendung);2566;9
6;Grafikkarten;2241;6
6;Software (Anwendung);2659;9
6;Software (Betriebssystem);10667;8
6;Grafikkarten;2241;6
6;Festplatte;5958;1
6;Software (Anwendung);5958;9
6;Festplatte;4683;1
6;Software (Anwendung);7783;9
6;Software (Anwendung);5270;9
6;Grafikkarten;7783;6
6;Monitor;4683;2
6;Software (Anwendung);3688;9
6;Software (Betriebssystem);12367;8
6;Software (Betriebssystem);2659;8
6;Grafikkarten;2241;6
6;Software (Anwendung);9090;9
6;Monitor;4390;2
6;Software (Anwendung);10667;9
6;Drucker;3102;4
6;Software (Betriebssystem);11606;8
6;Mainboard;9090;7
6;Drucker;4390;4
6;Grafikkarten;5958;6
6;Monitor;12367;2
6;Drucker;5270;4
6;Monitor;2566;2
6;Software (Anwendung);5958;9
6;Festplatte;5958;1
6;Monitor;12367;2
6;Software (Anwendung);4565;9
6;Monitor;3688;2
6;Software (Anwendung);2566;9
6;Software (Anwendung);5270;9
6;Software (Anwendung);10602;9
6;Grafikkarten;2268;6
6;Monitor;2566;2
6;Software (Anwendung);4683;9
6;Monitor;2659;2
6;Grafikkarten;7783;6
6;Software (Anwendung);2566;9
6;Software (Anwendung);11606;9
6;Software (Anwendung);5958;9
6;Festplatte;4565;1
6;Drucker;3688;4
6;Monitor;6133;2
6;Software (Anwendung);4683;9
6;Drucker;4683;4
6;Software (Anwendung);6133;9
6;Monitor;2659;2
6;Drucker;7783;4
6;Grafikkarten;12367;6
6;Software (Anwendung);2268;9
6;Software (Anwendung);10602;9
6;Software (Anwendung);2659;9
6;Software (Anwendung);2659;9
6;Software (Anwendung);9090;9
6;Software (Anwendung);5958;9
6;Monitor;5270;2
6;Grafikkarten;12588;6
6;Software (Anwendung);6133;9
6;Software (Anwendung);5270;9
6;Mainboard;2566;7
6;Software (Anwendung);9090;9
6;Grafikkarten;9524;6
6;Software (Anwendung);9524;9
6;Festplatte;10602;1
6;Software (Anwendung);10602;9
6;Software (Anwendung);4683;9
6;Software (Betriebssystem);12367;8
6;Software (Anwendung);12588;9
6;Drucker;12367;4
6;Software (Betriebssystem);3102;8
6;Software (Anwendung);9090;9
6;Software (Anwendung);12367;9
6;Software (Anwendung);10602;9
6;Mainboard;5191;7
6;Software (Anwendung);11606;9
6;Monitor;3102;2
6;Monitor;9090;2
6;Software (Anwendung);2241;9
6;Software (Anwendung);3102;9
6;Software (Betriebssystem);2241;8
6;Software (Anwendung);12588;9
7;Software (Anwendung);8863;9
7;Mainboard;6210;7
7;Software (Anwendung);2266;9
7;Software (Anwendung);12107;9
7;Software (Anwendung);12107;9
7;Monitor;8863;2
7;Grafikkarten;6210;6
7;Monitor;6210;2
7;Software (Anwendung);12212;9
7;Software (Anwendung);6390;9
7;Software (Anwendung);6210;9
7;Festplatte;12107;1
7;Mainboard;2266;7
7;Mainboard;6776;7
7;Mainboard;8536;7
7;Software (Anwendung);12212;9
7;Software (Anwendung);3332;9
7;Software (Anwendung);8536;9
7;Software (Anwendung);2266;9
7;Software (Anwendung);3332;9
7;Drucker;8863;4
7;Software (Anwendung);6210;9
7;Software (Anwendung);12212;9
7;Grafikkarten;12659;6
7;Monitor;8863;2
7;Monitor;6390;2
7;Software (Anwendung);12212;9
7;Festplatte;12659;1
7;Software (Anwendung);6390;9
7;Software (Anwendung);2266;9
7;Software (Anwendung);6210;9
7;Monitor;12107;2
7;Software (Anwendung);11234;9
7;Monitor;3332;2
7;Software (Anwendung);6390;9
7;Software (Anwendung);12659;9
7;Software (Anwendung);8863;9
7;Monitor;6210;2
7;Festplatte;6390;1
7;Drucker;11234;4
7;Software (Betriebssystem);8863;8
7;Grafikkarten;12659;6
7;Drucker;12107;4
7;Software (Anwendung);8536;9
7;Software (Anwendung);2449;9
7;Mainboard;6390;7
7;Software (Anwendung);3332;9
7;Software (Anwendung);8863;9
7;Monitor;12659;2
7;Software (Anwendung);6210;9
7;Drucker;8863;4
7;Software (Anwendung);6390;9
7;Software (Anwendung);12659;9
7;Software (Anwendung);12107;9
7;Software (Anwendung);6210;9
7;Software (Anwendung);2449;9
8;Mainboard;5105;7
8;Software (Betriebssystem);6127;8
8;Software (Betriebssystem);10165;8
8;Software (Betriebssystem);6144;8
8;Drucker;6144;4
8;Grafikkarten;8824;6
8;Software (Anwendung);8824;9
8;Software (Anwendung);8824;9
8;Software (Anwendung);10165;9
8;Drucker;3215;4
8;Software (Betriebssystem);5105;8
8;Software (Anwendung);3036;9
8;Festplatte;9280;1
8;Software (Anwendung);11544;9
8;Monitor;8824;2
8;Software (Anwendung);11544;9
8;Software (Anwendung);3262;9
8;Software (Anwendung);5105;9
8;Software (Anwendung);10165;9
8;Drucker;9280;4
8;Festplatte;8763;1
8;Monitor;6127;2
8;Software (Anwendung);3036;9
8;Software (Anwendung);6144;9
8;Software (Anwendung);9280;9
8;Software (Betriebssystem);6678;8
8;Software (Anwendung);11544;9
8;Software (Anwendung);6308;9
8;Monitor;8854;2
8;Software (Anwendung);5601;9
8;Festplatte;5105;1
8;Software (Anwendung);3036;9
8;Drucker;6308;4
8;Monitor;3215;2
8;Software (Anwendung);6127;9
8;Software (Anwendung);8854;9
8;Mainboard;8824;7
8;Monitor;3036;2
8;Festplatte;6127;1
8;Software (Anwendung);3262;9
8;Software (Anwendung);3036;9
8;Software (Anwendung);3036;9
8;Software (Anwendung);3036;9
8;Software (Anwendung);5105;9
8;Drucker;6308;4
8;Software (Anwendung);8116;9
8;Drucker;6308;4
8;Software (Anwendung);3036;9
8;Monitor;5105;2
8;Software (Anwendung);3215;9
8;Software (Anwendung);6144;9
8;Software (Anwendung);3215;9
8;Festplatte;9280;1
8;Software (Anwendung);3215;9
8;Software (Anwendung);3262;9
8;Mainboard;6144;7
8;Drucker;6127;4
8;Software (Anwendung);6308;9
8;Software (Anwendung);6127;9
8;Software (Anwendung);8824;9
8;Software (Anwendung);6127;9
8;Mainboard;3215;7
8;Software (Betriebssystem);5105;8
8;Festplatte;3340;1
8;Software (Betriebssystem);9280;8
8;Software (Anwendung);6308;9
8;Software (Anwendung);6308;9
8;Grafikkarten;8763;6
8;Software (Betriebssystem);3340;8
8;Monitor;8824;2
8;Monitor;6678;2
8;Software (Betriebssystem);5105;8
8;Software (Anwendung);5105;9
9;Monitor;8613;2
9;Festplatte;4342;1
9;Festplatte;7787;1
9;Software (Anwendung);3799;9
9;Drucker;9728;4
9;Software (Anwendung);5476;9
9;Software (Betriebssystem);10214;8
9;Mainboard;6156;7
9;Grafikkarten;7303;6
9;Software (Anwendung);11235;9
9;Software (Anwendung);6978;9
9;Software (Anwendung);6978;9
9;Software (Anwendung);7303;9
9;Monitor;6978;2
9;Software (Anwendung);12270;9
9;Software (Anwendung);7303;9
9;Drucker;9308;4
9;Software (Anwendung);7787;9
9;Drucker;8613;4
9;Software (Anwendung);12270;9
9;Software (Anwendung);5966;9
9;Software (Anwendung);6156;9
9;Software (Anwendung);5966;9
9;Monitor;7816;2
9;Software (Anwendung);9719;9
9;Festplatte;8613;1
9;Mainboard;10214;7
9;Software (Anwendung);7303;9
9;Software (Anwendung);7816;9
9;Software (Anwendung);9308;9
9;Drucker;5476;4
9;Drucker;9719;4
9;Monitor;5476;2
9;Software (Anwendung);5966;9
9;Software (Anwendung);7816;9
9;Software (Anwendung);9719;9
9;Software (Anwendung);7787;9
9;Software (Anwendung);7787;9
9;Drucker;9308;4
9;Software (Anwendung);9728;9
9;Software (Anwendung);5476;9
9;Mainboard;2919;7
9;Software (Anwendung);11235;9
9;Software (Betriebssystem);9308;8
9;Software (Anwendung);2919;9
9;Software (Anwendung);5966;9
9;Software (Anwendung);9308;9
9;Software (Betriebssystem);9719;8
9;Mainboard;3799;7
9;Mainboard;3799;7
9;Drucker;6978;4
9;Software (Betriebssystem);6156;8
9;Grafikkarten;9728;6
9;Mainboard;9308;7
9;Mainboard;7303;7
9;Software (Anwendung);11235;9
9;Drucker;9308;4
9;Software (Anwendung);8613;9
9;Festplatte;8613;1
9;Mainboard;9308;7
9;Software (Anwendung);9719;9
9;Festplatte;4342;1
9;Software (Anwendung);4342;9
10;Software (Anwendung);12153;9
10;Software (Anwendung);5371;9
10;Software (Anwendung);6824;9
10;Software (Anwendung);8421;9
10;Software (Anwendung);6867;9
10;Drucker;11021;4
10;Software (Anwendung);6824;9
10;Software (Anwendung);7010;9
10;Monitor;8421;2
10;Software (Anwendung);4922;9
10;Software (Anwendung);4959;9
10;Software (Anwendung);8291;9
10;Software (Anwendung);11729;9
10;Grafikkarten;6867;6
10;Software (Anwendung);4959;9
10;Drucker;10360;4
10;Software (Betriebssystem);13317;8
10;Software (Anwendung);1741;9
10;Software (Anwendung);12995;9
10;Drucker;3974;4
10;Drucker;1741;4
10;Software (Anwendung);11269;9
10;Monitor;11269;2
10;Software (Betriebssystem);1741;8
10;Software (Betriebssystem);10922;8
10;Festplatte;4959;1
10;Software (Betriebssystem);12153;8
10;Mainboard;4922;7
10;Software (Betriebssystem);8421;8
10;Software (Betriebssystem);11021;8
10;Software (Anwendung);3955;9
10;Software (Anwendung);5371;9
10;Festplatte;7010;1
10;Software (Anwendung);3974;9
10;Software (Betriebssystem);3974;8
10;Grafikkarten;3974;6
10;Software (Betriebssystem);11021;8
10;Software (Anwendung);6824;9
10;Drucker;8421;4
10;Festplatte;13317;1
10;Software (Anwendung);5371;9
10;Monitor;10344;2
10;Software (Anwendung);12153;9
10;Monitor;5371;2
10;Drucker;5371;4
10;Software (Anwendung);6824;9
10;Festplatte;11729;1
10;Software (Anwendung);3955;9
10;Monitor;1741;2
10;Monitor;4959;2
10;Monitor;12995;2
10;Software (Anwendung);10344;9
10;Monitor;10360;2
10;Software (Anwendung);6824;9
10;Drucker;8421;4
10;Drucker;7010;4
10;Monitor;11021;2
10;Monitor;11021;2
10;Drucker;8421;4
10;Grafikkarten;3974;6
10;Grafikkarten;11269;6
10;Drucker;12153;4
10;Software (Anwendung);6824;9
10;Software (Anwendung);10360;9
10;Drucker;11269;4
10;Software (Anwendung);1741;9
10;Software (Anwendung);11021;9
10;Mainboard;10344;7
10;Software (Anwendung);1741;9
10;Software (Anwendung);4959;9
10;Monitor;3974;2
10;Software (Anwendung);4959;9
10;Software (Anwendung);4922;9
10;Software (Betriebssystem);13317;8
10;Mainboard;6824;7
10;Drucker;12153;4
10;Monitor;10344;2
10;Software (Anwendung);10922;9
10;Software (Anwendung);11269;9
10;Software (Anwendung);10344;9
10;Mainboard;11021;7
10;Software (Anwendung);11269;9
10;Drucker;4959;4
10;Monitor;3974;2
10;Mainboard;5371;7
10;Festplatte;3955;1
10;Software (Anwendung);3974;9
10;Drucker;11269;4
10;Drucker;3974;4
10;Software (Anwendung);5371;9
10;Monitor;10360;2
10;Monitor;11729;2
10;Software (Anwendung);8291;9
10;Software (Anwendung);3974;9
10;Software (Anwendung);5371;9
10;Monitor;4922;2
10;Drucker;10922;4
10;Monitor;12995;2
10;Monitor;10360;2
11;Software (Anwendung);11750;9
11;Drucker;1076;4
11;Software (Anwendung);1076;9
11;Software (Anwendung);1320;9
11;Software (Betriebssystem);10484;8
11;Drucker;1076;4
11;Software (Anwendung);1076;9
11;Software (Anwendung);1076;9
11;Software (Anwendung);10484;9
11;Software (Anwendung);1076;9
11;Drucker;1076;4
11;Software (Anwendung);11750;9
11;Software (Betriebssystem);1184;8
11;Drucker;10484;4
11;Software (Anwendung);8973;9
11;Software (Anwendung);1184;9
11;Drucker;1320;4
11;Software (Anwendung);1320;9
11;Grafikkarten;2888;6
11;Software (Anwendung);1184;9
11;Software (Anwendung);8570;9
11;Monitor;2888;2
11;Software (Anwendung);10484;9
11;Software (Anwendung);8570;9
11;Software (Betriebssystem);8973;8
11;Software (Anwendung);11750;9
11;Software (Anwendung);1184;9
11;Mainboard;2888;7
11;Software (Anwendung);2888;9
11;Software (Anwendung);10484;9
11;Mainboard;11750;7
11;Software (Anwendung);8973;9
11;Software (Anwendung);8570;9
11;Drucker;8570;4
11;Grafikkarten;8973;6
11;Mainboard;1184;7
11;Software (Betriebssystem);10484;8
12;Software (Anwendung);6128;9
12;Software (Anwendung);2399;9
12;Monitor;5731;2
12;Grafikkarten;2120;6
12;Software (Betriebssystem);2399;8
12;Mainboard;3620;7
12;Festplatte;6128;1
12;Drucker;8977;4
12;Software (Anwendung);4524;9
12;Software (Anwendung);2120;9
12;Grafikkarten;5731;6
12;Software (Anwendung);3620;9
12;Software (Betriebssystem);11516;8
12;Software (Anwendung);11516;9
12;Grafikkarten;6055;6
12;Software (Anwendung);3703;9
12;Drucker;11516;4
12;Drucker;8977;4
12;Software (Anwendung);9985;9
12;Monitor;9823;2
12;Software (Betriebssystem);1965;8
12;Monitor;6128;2
12;Mainboard;9985;7
12;Software (Anwendung);2399;9
12;Software (Anwendung);2120;9
12;Mainboard;9985;7
12;Festplatte;8977;1
12;Software (Anwendung);6128;9
12;Festplatte;2120;1
12;Drucker;3703;4
12;Software (Betriebssystem);5731;8
12;Software (Anwendung);9985;9
12;Drucker;9985;4
12;Software (Anwendung);2399;9
12;Drucker;9985;4
12;Software (Anwendung);11516;9
12;Drucker;3620;4
12;Software (Anwendung);2399;9
12;Software (Anwendung);8977;9
12;Software (Anwendung);4524;9
12;Software (Anwendung);6128;9
12;Software (Anwendung);2120;9
12;Software (Anwendung);1965;9
12;Software (Anwendung);2120;9
12;Drucker;6128;4
12;Software (Anwendung);2120;9
12;Software (Anwendung);3620;9
12;Software (Anwendung);9017;9
12;Software (Anwendung);2120;9
12;Software (Anwendung);5731;9
12;Software (Anwendung);6128;9
12;Software (Anwendung);3620;9
12;Software (Anwendung);4524;9
12;Software (Anwendung);3703;9
12;Software (Anwendung);6055;9
12;Software (Betriebssystem);1965;8
12;Software (Anwendung);1965;9
12;Grafikkarten;1965;6
12;Software (Anwendung);6055;9
12;Software (Anwendung);9823;9
12;Software (Betriebssystem);8977;8
12;Monitor;4524;2
12;Drucker;9823;4
12;Drucker;2120;4
12;Grafikkarten;9985;6
12;Software (Anwendung);11516;9
12;Software (Anwendung);3620;9
12;Software (Anwendung);8977;9
12;Software (Anwendung);6128;9
12;Drucker;9017;4
12;Monitor;3703;2
12;Software (Betriebssystem);8977;8
12;Software (Anwendung);9017;9
12;Software (Anwendung);9985;9
12;Software (Anwendung);6128;9
12;Software (Anwendung);10404;9
12;Software (Anwendung);1965;9
12;Software (Anwendung);3703;9
12;Software (Betriebssystem);3620;8
12;Mainboard;1965;7
12;Software (Anwendung);8977;9
13;Monitor;4673;2
13;Software (Anwendung);1163;9
13;Software (Anwendung);1163;9
13;Monitor;1131;2
13;Monitor;1131;2
13;Software (Anwendung);5663;9
13;Monitor;1131;2
13;Software (Anwendung);1163;9
13;Festplatte;5758;1
13;Software (Anwendung);6554;9
13;Software (Anwendung);1131;9
13;Grafikkarten;5663;6
13;Grafikkarten;7084;6
13;Software (Anwendung);1163;9
13;Monitor;1503;2
13;Monitor;12152;2
13;Monitor;11890;2
13;Software (Anwendung);5663;9
13;Software (Betriebssystem);7084;8
13;Drucker;11890;4
13;Software (Anwendung);1131;9
13;Festplatte;6554;1
13;Software (Anwendung);11890;9
13;Software (Anwendung);5663;9
13;Software (Anwendung);6554;9
13;Software (Anwendung);5663;9
13;Monitor;6554;2
13;Drucker;7317;4
13;Software (Anwendung);6554;9
13;Grafikkarten;4673;6
13;Grafikkarten;4673;6
13;Software (Anwendung);5758;9
13;Software (Anwendung);1503;9
13;Mainboard;6554;7
13;Software (Anwendung);5663;9
13;Software (Anwendung);1503;9
13;Festplatte;1163;1
13;Grafikkarten;11890;6
13;Software (Anwendung);11890;9
13;Software (Anwendung);1503;9
13;Software (Betriebssystem);6554;8
13;Software (Betriebssystem);7317;8
13;Software (Anwendung);1503;9
13;Drucker;1131;4
13;Software (Anwendung);5758;9
13;Software (Anwendung);12152;9
13;Grafikkarten;1503;6
13;Drucker;7317;4
13;Drucker;5758;4
13;Grafikkarten;11890;6
13;Software (Anwendung);11890;9
13;Festplatte;1163;1
13;Software (Anwendung);7317;9
13;Monitor;1131;2
13;Software (Anwendung);1163;9
13;Software (Anwendung);4673;9
13;Software (Anwendung);5758;9
14;Festplatte;3796;1
14;Software (Anwendung);2490;9
14;Monitor;3939;2
14;Software (Anwendung);1431;9
14;Monitor;9337;2
14;Monitor;3939;2
14;Software (Anwendung);1431;9
14;Mainboard;1431;7
14;Software (Anwendung);8736;9
14;Software (Anwendung);12360;9
14;Festplatte;12360;1
14;Software (Anwendung);8736;9
14;Software (Anwendung);12360;9
14;Software (Anwendung);3939;9
14;Software (Betriebssystem);6587;8
14;Software (Anwendung);4716;9
14;Software (Betriebssystem);4716;8
14;Drucker;11499;4
14;Festplatte;11590;1
14;Software (Anwendung);12360;9
14;Mainboard;1555;7
14;Grafikkarten;9337;6
14;Monitor;10588;2
14;Software (Betriebssystem);9436;8
14;Software (Betriebssystem);12360;8
14;Monitor;6148;2
14;Software (Anwendung);8736;9
14;Grafikkarten;8462;6
14;Software (Anwendung);11499;9
14;Drucker;9337;4
14;Software (Anwendung);10588;9
14;Software (Anwendung);3796;9
14;Software (Anwendung);6148;9
14;Software (Anwendung);6148;9
14;Software (Anwendung);11590;9
14;Software (Anwendung);2490;9
14;Software (Anwendung);6148;9
14;Software (Anwendung);11590;9
14;Software (Anwendung);3796;9
14;Monitor;6148;2
14;Software (Anwendung);8736;9
14;Software (Betriebssystem);6148;8
14;Software (Anwendung);4716;9
14;Software (Anwendung);6148;9
14;Software (Anwendung);1555;9
14;Monitor;9436;2
14;Software (Anwendung);4716;9
14;Software (Anwendung);4716;9
14;Software (Anwendung);11499;9
14;Monitor;5480;2
14;Software (Anwendung);3796;9
14;Festplatte;6587;1
14;Drucker;2646;4
14;Drucker;6587;4
14;Drucker;7804;4
14;Software (Anwendung);8462;9
14;Grafikkarten;10588;6
14;Software (Anwendung);3939;9
14;Mainboard;8736;7
14;Monitor;4716;2
14;Software (Anwendung);1555;9
14;Festplatte;2490;1
14;Festplatte;11590;1
14;Software (Betriebssystem);10588;8
14;Software (Anwendung);11590;9
14;Software (Anwendung);3796;9
14;Software (Anwendung);11499;9
14;Monitor;8462;2
14;Software (Anwendung);6148;9
14;Software (Anwendung);2490;9
14;Software (Anwendung);9337;9
15;Festplatte;1806;1
15;Software (Anwendung);7870;9
15;Software (Anwendung);6248;9
15;Monitor;8153;2
15;Software (Anwendung);12219;9
15;Mainboard;7720;7
15;Software (Anwendung);11356;9
15;Software (Anwendung);11356;9
15;Mainboard;3910;7
15;Festplatte;11572;1
15;Software (Betriebssystem);10813;8
15;Software (Anwendung);7110;9
15;Grafikkarten;13235;6
15;Software (Anwendung);8152;9
15;Software (Anwendung);12219;9
15;Drucker;1806;4
15;Monitor;13235;2
15;Software (Anwendung);6248;9
15;Software (Anwendung);7110;9
15;Monitor;5647;2
15;Mainboard;8152;7
15;Software (Anwendung);12219;9
15;Software (Anwendung);1806;9
15;Software (Anwendung);7110;9
15;Software (Betriebssystem);11356;8
15;Software (Anwendung);8152;9
15;Software (Anwendung);7720;9
15;Software (Anwendung);8153;9
15;Grafikkarten;6248;6
15;Monitor;13235;2
15;Monitor;8152;2
