749;419
749;791
749;1057
749;800
749;1158
749;1015
749;532
175;635
175;1076
175;213
175;98
175;1032
127;1197
127;821
127;806
127;333
127;1022
667;2269
667;2658
667;2535
667;1458
667;2179
471;1396
471;1284
685;1281
685;480
685;2402
685;1875
147;1947
147;1947
394;860
394;102
394;458
394;2165
735;2536
735;1066
221;1239
221;55
221;242
221;1919
221;1990
11;898
11;295
11;2379
736;2203
803;2363
803;1900
803;2248
803;1250
214;2387
214;974
214;2218
214;71
214;626
314;2239
314;739
314;2626
314;1705
314;762
111;1602
111;1446
111;1189
111;1935
111;2579
111;2668
418;597
418;1484
418;487
260;104
260;2482
260;1382
260;740
260;887
456;447
456;1906
456;1950
456;1497
456;1982
456;683
576;1997
576;1522
576;710
738;768
738;241
738;2588
738;2057
738;253
738;1103
738;912
739;152
739;1508
739;2673
305;2578
305;195
305;117
305;1381
305;994
461;213
461;1462
461;2063
461;2327
461;1389
461;2569
461;2504
461;884
461;1440
655;2457
655;1922
655;471
655;1714
593;2282
593;870
593;1307
593;1332
593;2119
396;992
396;1477
396;1343
396;1746
396;1621
396;2299
396;1144
396;2606
396;2559
396;156
669;1950
669;484
392;1690
392;1729
392;36
392;2280
392;1969
392;1503
392;1287
446;1142
446;166
446;2450
446;818
213;1256
213;256
213;2008
213;946
213;217
208;1164
208;1215
208;1693
208;136
208;1673
208;2018
208;1225
208;895
759;22
759;1971
759;1315
759;2115
759;1947
365;58
365;388
137;1414
137;1317
137;2422
137;1805
137;1908
137;1612
137;769
415;1591
415;432
514;1830
514;1124
133;2573
133;1240
133;345
133;1322
133;1821
435;861
435;337
435;1298
435;606
435;289
435;815
632;1369
632;1622
632;2434
632;2561
327;136
327;1826
327;59
327;674
327;188
720;1045
720;610
720;596
720;829
720;1774
532;1760
532;1181
532;96
532;990
93;2462
93;2624
159;1307
159;172
578;1236
578;2507
578;607
578;950
662;2034
662;645
662;1676
662;2578
662;1803
662;322
449;657
449;1193
449;713
449;1866
449;1339
449;2514
449;521
778;2194
778;2332
778;1757
778;409
165;1951
165;1989
165;1882
165;1014
165;1754
221;2127
221;763
221;1136
221;2040
221;1319
489;327
489;2302
215;1416
215;961
215;1551
215;2365
215;2431
215;729
802;559
802;312
802;656
802;1227
630;1262
630;1129
630;492
630;959
346;1208
346;1510
346;912
622;1127
622;107
622;626
622;757
622;287
622;522
622;556
696;1176
696;2335
696;1977
696;175
153;779
153;295
153;954
153;1339
153;348
289;2402
24;1562
24;2457
24;991
24;2432
24;2340
24;547
219;2130
219;2291
219;539
219;1277
219;242
122;33
122;1042
122;1249
122;1388
122;2125
122;536
122;862
300;386
300;1038
653;1565
653;136
46;1047
628;2026
628;91
430;1607
430;2417
406;2482
406;1342
406;411
406;2548
406;2608
707;762
707;1754
707;467
707;439
707;1037
707;1634
707;565
674;1086
674;2632
674;330
674;1426
674;335
674;488
674;2301
18;301
18;1661
18;2606
18;2237
427;635
427;2257
427;2507
427;1187
427;2377
427;1172
427;2172
427;496
159;974
159;2450
159;70
159;817
183;834
131;2001
131;1200
131;1288
131;395
131;539
131;627
131;1098
131;640
131;2365
131;444
26;1876
26;1258
248;1777
248;1790
248;790
248;2438
248;1787
141;2393
141;1575
141;2067
141;1400
141;2009
141;1853
393;2446
393;499
393;1384
681;2356
681;2070
681;2286
758;45
758;2397
758;1031
758;2543
663;361
663;1605
88;2024
88;1862
88;2414
541;146
541;2037
541;2580
541;2458
240;1067
240;420
240;2678
376;2001
376;2592
627;2039
627;2369
627;1826
627;2525
427;2440
427;420
427;81
427;1111
427;2534
427;465
427;37
427;1277
779;1171
779;2616
427;1766
427;799
427;1475
427;1980
400;2323
400;1207
400;2157
400;375
206;2368
206;630
206;1305
206;35
206;538
339;175
339;1551
339;1504
339;280
339;177
275;188
275;77
275;2150
275;2231
688;1522
688;1326
688;810
688;2342
688;781
688;1664
541;1276
541;1953
541;2602
541;188
541;2221
361;2456
361;1310
140;2669
140;1082
140;1511
241;269
241;96
241;920
241;2181
241;2272
369;1080
369;2483
369;292
369;642
369;2333
369;1899
460;1132
460;1663
460;111
460;1699
460;211
709;247
709;1558
311;2182
311;2476
311;1950
311;31
311;399
311;917
311;1346
311;524
440;2321
572;268
572;2190
572;225
572;623
572;2367
323;1766
323;333
323;1101
323;70
701;2597
701;1836
701;797
701;1191
679;1988
190;569
190;2236
190;1715
190;2576
190;1950
190;2077
190;1973
629;167
629;2201
711;2366
711;669
711;1843
711;1664
711;2310
590;683
590;871
590;1754
665;2656
665;634
665;1722
665;1088
665;1985
665;823
434;2504
434;2010
434;744
626;1834
626;2492
626;2249
626;2347
772;372
772;319
619;2116
619;172
619;2044
578;1083
578;1808
485;1269
485;235
485;1593
485;2292
800;608
800;825
800;808
800;275
14;1816
14;1822
14;243
185;2180
185;892
185;2018
185;1245
185;457
185;447
80;1524
80;1304
130;116
130;41
725;1415
725;2191
725;1038
725;166
794;1761
794;1759
794;1354
794;717
794;1908
794;407
177;982
177;958
177;430
177;353
177;894
177;1643
99;2385
99;797
99;509
618;233
618;2437
618;715
720;445
720;329
179;1638
179;1408
604;2013
604;1546
604;966
604;1114
604;241
252;192
252;766
252;2416
252;1273
252;2577
252;2038
581;285
581;327
581;639
581;1117
131;1529
131;1610
131;263
423;1118
80;2176
80;548
80;1861
80;2219
80;1471
80;1704
100;543
100;1246
100;1740
100;1257
100;1018
100;838
100;917
212;690
212;2574
341;227
341;1051
127;1987
127;735
127;140
331;1904
331;371
253;2286
253;1046
253;1562
504;2635
265;2077
265;901
265;582
102;1245
102;969
102;1984
102;1722
689;324
581;2230
60;971
60;1245
60;1974
60;752
233;1867
233;1550
26;1499
26;303
26;2148
26;996
26;1567
748;1720
748;2310
748;93
484;957
484;2611
484;635
484;1538
484;1292
484;624
484;506
484;650
116;1249
116;2515
116;1737
808;523
808;1817
808;1145
573;420
573;2245
573;1644
694;1158
694;2312
307;2362
307;489
307;128
307;496
483;1957
483;1011
483;299
483;2644
483;193
166;160
444;130
444;772
444;1364
444;1650
344;2034
308;790
308;2446
308;2457
308;514
308;1421
308;664
308;2016
226;275
226;439
226;153
226;1598
226;1894
226;2186
631;116
631;1713
631;1318
631;2285
631;2630
409;66
409;1336
409;2163
350;2342
350;2037
350;2182
350;2023
350;1289
350;658
350;2633
326;1180
326;2505
206;2158
206;250
206;603
468;2161
300;1430
300;2344
300;478
300;1820
300;2475
300;632
300;2499
534;293
534;1405
534;1400
384;2576
384;627
384;2456
384;1581
384;1972
384;1679
384;1738
384;2482
384;1246
384;2042
384;1048
384;1772
530;902
530;2252
129;2618
129;2349
129;1074
129;614
129;1514
563;1384
563;2110
563;1051
563;210
563;1136
512;685
443;1201
443;1663
431;1019
431;2332
431;198
431;1135
431;848
640;1527
640;844
640;2204
396;1255
396;2310
396;1825
491;2357
491;504
491;628
491;342
676;472
676;1685
676;115
676;1604
676;2049
651;29
651;2427
651;669
497;718
497;1553
497;2654
497;1078
497;732
336;376
336;2405
336;630
336;186
336;1246
336;552
336;55
336;1459
233;767
233;1644
233;2657
233;2643
233;2377
76;151
76;2498
334;27
334;1459
334;1599
334;1040
334;1387
764;1792
764;1249
408;1035
408;489
408;511
408;55
408;185
408;906
408;2474
17;108
17;2011
17;1555
17;2097
17;2579
17;974
17;1080
17;1776
13;2151
13;1470
13;1009
13;2003
13;1512
13;406
624;2201
624;1565
479;2233
479;355
479;1574
479;2074
479;415
462;572
462;88
462;1408
462;474
462;295
462;116
462;1229
462;2325
209;2268
209;1686
209;83
209;2479
209;794
209;2109
209;1276
466;2525
466;2291
466;1666
466;1998
466;1555
569;2583
569;798
569;1366
569;2339
569;1595
154;2239
154;414
154;1476
154;1476
76;2034
76;1034
76;1938
76;2288
76;2076
76;778
321;382
321;2186
755;2676
755;851
755;2383
755;1106
755;947
755;1906
755;2313
456;688
456;1555
456;1179
456;1840
456;2504
456;178
456;604
456;2534
72;1998
72;2114
72;1367
436;257
436;458
436;1306
175;1485
175;2577
175;1165
175;1512
175;2319
244;2253
244;386
702;2576
702;1570
702;425
702;2501
702;709
209;2433
209;1646
209;2041
209;2095
348;2646
348;2051
348;2383
348;467
257;1611
257;1850
257;931
257;912
715;809
715;482
600;1193
600;1379
613;2505
613;73
613;1464
613;1208
613;2093
232;1743
232;1075
232;474
232;2064
232;1162
62;1442
62;2409
62;677
263;1477
263;2541
263;2432
263;1591
263;2032
263;643
145;1976
145;420
145;2518
145;827
145;2428
145;1651
145;731
659;753
659;175
659;895
659;2548
405;1617
405;1610
405;2039
405;2643
405;1401
405;2616
474;275
474;450
474;794
474;2295
278;949
278;924
278;866
278;1956
449;1322
449;2342
449;699
35;330
35;278
35;2494
453;406
453;1066
453;478
612;1061
612;1326
612;2550
612;310
553;925
553;220
553;399
553;2118
814;934
814;1013
814;2564
764;35
764;570
764;22
764;1661
764;848
764;1479
783;2559
783;321
783;1253
783;1158
783;1993
462;813
462;1450
462;285
462;2449
462;1226
462;2116
572;2386
572;2602
572;516
572;985
572;1270
572;1964
572;2563
572;953
572;1583
572;2486
572;550
176;1771
176;810
176;2441
176;2564
176;1203
176;1448
176;1585
426;2061
426;1710
426;1819
426;863
427;1521
427;1080
427;2071
427;353
427;702
427;1984
427;1677
472;1562
472;321
472;2234
472;2602
472;2339
472;161
472;165
712;140
712;1469
712;2621
712;584
463;605
463;395
463;2271
16;841
741;803
741;2541
741;1788
741;1912
741;418
296;1820
296;252
296;1818
296;2093
296;934
296;524
296;2180
794;2389
794;1215
794;626
794;2656
794;1002
567;1592
567;1802
567;924
567;699
567;362
14;1401
14;1822
14;702
277;1918
277;1425
223;713
223;645
223;1594
223;1577
223;1516
223;2383
223;1591
223;1375
223;457
674;1730
674;2538
674;2255
256;463
256;1452
256;1116
220;182
220;548
220;908
495;1660
495;151
495;1206
495;884
495;2137
495;65
495;2565
495;806
97;1077
97;1289
149;1819
149;419
149;1052
149;2404
149;2297
152;1185
152;501
152;2273
152;1831
159;1192
159;2535
523;1506
267;1003
267;717
640;467
640;1598
640;201
725;734
725;983
725;2606
725;495
318;1307
318;1366
318;1959
318;1125
692;2323
692;848
692;503
692;585
692;235
692;593
692;721
692;1346
692;225
692;2140
50;1926
50;90
50;1699
50;1031
50;2009
50;780
50;791
337;2221
337;829
580;2543
580;2628
580;1344
580;368
580;1199
580;408
580;1398
175;1501
175;318
175;814
220;2076
220;149
220;2208
220;1431
220;632
220;2445
273;474
273;2544
273;2162
273;2564
273;2097
346;2219
346;1801
346;1368
346;955
346;1753
346;227
346;956
346;1603
600;1550
600;74
600;2389
600;1507
600;2535
600;1654
600;957
600;37
68;819
68;295
68;559
68;416
552;1204
207;1004
222;277
391;968
391;95
391;2653
391;2505
391;89
205;2579
205;997
205;1772
96;1380
96;2634
96;1867
96;2400
96;785
96;2664
96;1958
171;835
171;1906
171;2652
171;72
171;1290
176;553
176;1276
176;2504
176;1097
176;1218
176;197
176;1308
20;1602
531;430
531;127
531;2648
531;1017
531;2355
421;1528
563;1735
382;133
382;2526
382;21
382;2272
382;1330
382;447
524;1928
524;788
524;2603
524;2645
140;716
140;1232
140;118
140;2489
140;2312
140;1773
390;1798
390;600
390;712
390;2466
390;85
737;700
737;53
737;2506
122;2031
122;771;;
318;228; D;" CD, S.u.S.E. 200"""""""""""""""
318;1187;;
318;1592;;
318;1207;;
318;1257;;
318;448;;
144;1670;;
144;1761;;
401;1728;;
401;224;;
401;2427;;
401;2400;;
401;2455;;
401;1859;;
401;524;;
108;373
743;1861
743;907
743;1335
20;1057
20;751
407;1681
407;1857
407;2052
407;1825
337;1102
337;702
337;1604
337;2223
337;1102
337;1636
337;951
80;931
80;593
383;475
383;300
383;2268
214;1891
214;160
214;853
214;401
214;119
275;931
275;2501
275;1783
275;1161
275;2464
763;1402
763;225
763;343
763;1490
763;252
763;1981
763;861
624;312
624;1952
749;1748
749;2297
749;2151
749;1992
749;1356
749;440
749;1225
321;565
498;2509
498;390
498;2234
498;990
498;113
298;2619
298;2306
298;2264
298;1486
298;366
242;269
242;1147
242;1437
242;1648
242;981
724;643
724;365
724;936
520;1229
520;2045
520;1071
520;2406
617;2425
617;2458
617;269
617;1385
617;833
617;1825
617;390
617;528
442;2614
442;1664
442;27
442;1610
679;724
679;1895
679;1539
679;340
104;1925
104;540
104;455
104;1682
104;95
238;2509
238;2511
238;867
238;1997
238;476
588;2440
588;1861
588;1818
588;2200
588;689
444;1166
444;1454
444;1419
444;2450
444;926
444;256
199;64
199;2399
36;1962
36;597
36;2008
691;2578
691;839
691;451
691;621
490;2442
490;2204
490;1167
490;358
490;662
288;2363
288;961
288;377
288;694
288;1745
288;2380
310;699
310;1487
310;635
310;2275
310;2019
516;2168
516;2466
516;2062
516;1827
345;674
765;438
765;1742
765;394
765;1095
359;216
359;141
600;418
124;579
124;2176
124;2045
124;135
124;1865
124;2620
124;2445
543;2232
543;1100
543;1263
543;2428
543;13
492;281
492;930
492;1439
154;2217
154;536
154;2004
256;1938
256;1625
256;1334
256;2033
763;1612
763;1451
763;2146
763;1188
453;624
263;2374
263;2413
263;1083
263;99
263;174
263;2494
263;1907
263;2344
263;1806
442;2428
573;1787
573;317
573;2123
75;849
75;448
75;1280
75;1933
75;2439
52;2360
52;1266
52;1928
150;479
656;340
656;332
656;2589
656;1968
656;845
656;1062
76;1400
76;1630
76;1506
76;960
76;2624
801;513
801;2647
801;1502
801;1228
452;2361
452;2196
452;1488
452;1097
452;946
452;1964
452;927
452;1216
452;2077
452;1706
452;1176
486;788
267;997
267;2651
267;2176
267;985
267;1793
267;888
398;2614
398;457
398;2480
398;746
398;82
221;1207
221;1315
221;1235
221;1197
221;2329
221;1024
221;1236
457;664
457;861
457;1478
457;1883
457;1727
457;199
457;2671
389;559
389;670
389;68
389;2532
389;538
389;2609
389;685
389;815
514;891
514;734
514;808
514;2069
514;1470
514;988
540;227
540;1789
540;2630
540;1010
540;118
540;1433
540;1177
540;1370
560;2320
560;1398
560;1524
560;1095
591;1733
591;2613
591;2110
591;1011
170;1419
572;2647
572;696
572;484
572;536
572;1858
572;192
645;246
645;542
645;285
645;691
645;537
271;1297
271;746
271;1606
271;1408
271;2340
684;1654
684;1701
684;2303
684;174
684;624
684;1051
684;1535
335;2437
335;895
335;206
335;141
335;263
156;1169
156;878
156;765
705;2103
705;1324
705;835
705;2448
705;197
447;1367
447;1101
447;19
447;2202
447;2323
513;13
513;611
513;2285
203;157
203;783
203;701
203;560
203;175
649;96
649;808
649;354
649;2542
649;20
649;602
58;1594
58;1472
58;1294
58;2219
58;179
58;1011
749;2097
710;1440
710;2283
710;477
710;2290
710;585
710;856
392;2553
392;834
392;703
424;1921
424;2597
424;1736
424;1104
203;1850
203;2182
203;1016
203;1755
536;810
536;637
536;1589
489;700
489;1250
489;804
489;2282
489;2365
264;1005
264;89
264;2568
264;2062
264;986
38;230
466;1690
466;932
466;2316
466;1840
153;1387
153;160
153;2123
153;1983
153;428
212;1771
212;1413
212;407
93;796
93;2402
93;1222
93;701
93;1305
196;2369
196;2498
196;617
196;193
559;1806
559;1604
559;2267
768;33
768;1018
768;2410
768;2070
768;2187
596;1773
596;1130
596;599
596;17
596;854
596;137
596;1367
596;1524
361;2570
361;1628
361;2565
257;1990
257;593
196;1952
196;1151
196;2396
196;1033
196;952
657;2051
657;51
302;270
302;38
302;628
302;1942
239;401
239;692
239;610
239;1702
239;448
527;1964
527;602
810;401
810;543
810;1929
810;1848
72;2337
72;2650
72;2519
449;715
449;426
360;426
112;860
112;1138
112;627
112;2475
112;1114
112;2539
112;577
112;617
112;1836
112;164
112;582
32;1867
32;2062
32;990
598;1482
598;2417
598;702
598;1859
598;2437
598;245
598;1503
598;1075
598;1160
796;1223
796;804
796;2219
796;2676
553;1435
553;310
553;707
553;2412
553;1885
553;2422
553;229
553;2492
553;1848
553;2374
302;2674
302;940
302;2643
302;1152
302;2640
327;1254
327;302
327;896
327;631
327;2122
327;1428
514;722
514;276
514;1464
514;1039
514;2255
514;1188
514;1442
415;368
415;1105
415;1049
415;974
415;63
415;196
237;1315
237;2112
237;693
113;1456
113;2154
113;802
113;367
113;556
113;201
222;1014
222;2440
222;1226
222;2591
222;2468
237;113
237;670
237;500
237;2287
237;334
429;95
429;602
95;2371
95;1685
95;2442
95;2051
95;471
95;1790
95;1730
2;1147
135;340
135;1351
135;475
381;962
381;853
381;233
453;1804
453;508
461;2190
461;1508
461;624
461;1382
461;1360
155;1930
155;555
155;542
511;1202
511;1379
240;2256
240;2027
240;1961
240;2552
62;1569
62;2145
65;2308
65;1768
415;1385
750;2348
750;1126
238;1278
238;749
232;2407
232;2646
232;1107
232;1429
232;2324
811;954
811;1435
811;446
624;828
624;850
624;1452
450;461
450;1813
450;1885
626;1477
626;1829
626;1258
131;177
131;221
131;2523
131;1865
10;2168
10;243
10;2149
10;1982
10;891
10;770
188;1201
188;869
188;118
248;2655
248;1502
248;1381
248;2388
47;1174
47;489
47;495
3;2415
3;1477
3;231
3;830
3;1371
41;527
41;2017
41;2664
41;841
41;2498
41;765
41;2101
416;1703
416;1806
416;2105
172;801
172;1848
292;812
292;332
292;342
292;2100
292;2106
292;434
292;988
292;81
292;342
292;577
292;20
292;2001
292;1035
292;16
292;878
288;2279
288;1858
288;1267
288;707
140;1635
140;2415
140;2346
140;1923
530;212
530;873
719;328
719;456
719;1675
719;1543
719;1303
595;1840
595;2293
595;2169
595;538
595;2078
595;1901
595;2591
463;2291
463;1652
463;1455
463;916
463;2574
556;877
556;405
556;1246
814;1433
814;1168
814;173
814;1133
814;1957
674;1290
674;1799
674;1024
674;1775
674;2657
82;581
130;797
130;100
130;893
130;2476
130;2100
130;713
129;2558
767;1904
767;2586
767;1613
767;2203
767;73
767;435
116;2496
116;2571
116;1460
116;1887
116;2324
116;35
116;280
552;311
552;2038
552;294
552;1798
552;450
552;595
552;1120
391;257
391;214
391;1929
391;1131
391;2033
386;2233
386;952
386;1284
269;1987
269;1013
269;1975
269;1551
269;1794
269;1258
269;1387
269;2118
312;1946
312;2346
790;1724
790;2356
159;1976
159;2469
159;670
159;1938
660;2185
660;313
660;2297
660;310
660;1528
660;843
324;2003
324;2327
324;1702
683;2564
683;218
683;1281
683;1629
683;1133
433;1366
433;1129
433;1266
271;2118
271;2515
271;1455
454;2500
454;2221
454;1774
250;60
522;1497
522;562
522;1961
522;147
522;2206
310;861
310;1782
310;1786
310;955
310;926
310;689
726;1003
726;2536
726;1235
726;122
